"Compound","C_Label","fraction","tissue","time","omitFromFit"
"succinate",1,0.074453616,"leukemicSpleen",120,FALSE
"succinate",2,0.048615923,"leukemicSpleen",120,FALSE
"succinate",3,0.003156657,"leukemicSpleen",120,FALSE
"glutamate",1,0.064702216,"leukemicSpleen",120,FALSE
"glutamate",2,0.061653888,"leukemicSpleen",120,FALSE
"glutamate",3,0.005628048,"leukemicSpleen",120,FALSE
"aspartate",1,0.061721485,"leukemicSpleen",120,FALSE
"aspartate",2,0.039249723,"leukemicSpleen",120,FALSE
"aspartate",3,0.003473831,"leukemicSpleen",120,FALSE
"malate",1,0.067880665,"leukemicSpleen",120,FALSE
"malate",2,0.046733865,"leukemicSpleen",120,FALSE
"malate",3,0.004037149,"leukemicSpleen",120,FALSE
"succinate",1,0,"leukemicSpleen",5,FALSE
"succinate",2,0.008561225,"leukemicSpleen",5,FALSE
"succinate",3,0,"leukemicSpleen",5,FALSE
"glutamate",1,0,"leukemicSpleen",5,FALSE
"glutamate",2,0.006949136,"leukemicSpleen",5,FALSE
"glutamate",3,0,"leukemicSpleen",5,FALSE
"aspartate",1,0,"leukemicSpleen",5,FALSE
"aspartate",2,0.001797773,"leukemicSpleen",5,FALSE
"aspartate",3,0,"leukemicSpleen",5,FALSE
"malate",1,0,"leukemicSpleen",5,FALSE
"malate",2,0.004321347,"leukemicSpleen",5,FALSE
"malate",3,0.000713082,"leukemicSpleen",5,FALSE
"succinate",1,0.069059017,"leukemicSpleen",120,FALSE
"succinate",2,0.046490141,"leukemicSpleen",120,FALSE
"succinate",3,0.003020754,"leukemicSpleen",120,FALSE
"glutamate",1,0.06395289,"leukemicSpleen",120,FALSE
"glutamate",2,0.053178909,"leukemicSpleen",120,FALSE
"glutamate",3,0.004057561,"leukemicSpleen",120,FALSE
"aspartate",1,0.06117567,"leukemicSpleen",120,FALSE
"aspartate",2,0.040261378,"leukemicSpleen",120,FALSE
"aspartate",3,0.003343129,"leukemicSpleen",120,FALSE
"malate",1,0.068060116,"leukemicSpleen",120,FALSE
"malate",2,0.041999992,"leukemicSpleen",120,FALSE
"malate",3,0.003637157,"leukemicSpleen",120,FALSE
"succinate",1,0,"leukemicSpleen",5,FALSE
"succinate",2,0.011957585,"leukemicSpleen",5,FALSE
"succinate",3,0.000131289,"leukemicSpleen",5,FALSE
"glutamate",1,0,"leukemicSpleen",5,FALSE
"glutamate",2,0.009991089,"leukemicSpleen",5,FALSE
"glutamate",3,0,"leukemicSpleen",5,FALSE
"aspartate",1,0,"leukemicSpleen",5,FALSE
"aspartate",2,0.002000055,"leukemicSpleen",5,FALSE
"aspartate",3,0.000224352,"leukemicSpleen",5,FALSE
"malate",1,0,"leukemicSpleen",5,FALSE
"malate",2,0.003381614,"leukemicSpleen",5,FALSE
"malate",3,0.000420147,"leukemicSpleen",5,FALSE
"succinate",1,0.004413635,"leukemicSpleen",15,FALSE
"succinate",2,0.018948634,"leukemicSpleen",15,FALSE
"succinate",3,0.000241208,"leukemicSpleen",15,FALSE
"glutamate",1,0,"leukemicSpleen",15,FALSE
"glutamate",2,0.018889989,"leukemicSpleen",15,FALSE
"glutamate",3,2.40245e-06,"leukemicSpleen",15,FALSE
"aspartate",1,0,"leukemicSpleen",15,FALSE
"aspartate",2,0.008924309,"leukemicSpleen",15,FALSE
"aspartate",3,0.000651479,"leukemicSpleen",15,FALSE
"malate",1,0,"leukemicSpleen",15,FALSE
"malate",2,0.012219476,"leukemicSpleen",15,FALSE
"malate",3,0.000455356,"leukemicSpleen",15,FALSE
"succinate",1,0.088164023,"leukemicSpleen",120,FALSE
"succinate",2,0.065581122,"leukemicSpleen",120,FALSE
"succinate",3,0.008133174,"leukemicSpleen",120,FALSE
"glutamate",1,0.072343414,"leukemicSpleen",120,FALSE
"glutamate",2,0.078172636,"leukemicSpleen",120,FALSE
"glutamate",3,0.009675595,"leukemicSpleen",120,FALSE
"aspartate",1,0.070699037,"leukemicSpleen",120,FALSE
"aspartate",2,0.050748827,"leukemicSpleen",120,FALSE
"aspartate",3,0.00798408,"leukemicSpleen",120,FALSE
"malate",1,0.085181111,"leukemicSpleen",120,FALSE
"malate",2,0.061957761,"leukemicSpleen",120,FALSE
"malate",3,0.011262942,"leukemicSpleen",120,FALSE
"succinate",1,0.067278149,"leukemicSpleen",120,FALSE
"succinate",2,0.054034106,"leukemicSpleen",120,FALSE
"succinate",3,0.028054883,"leukemicSpleen",120,FALSE
"glutamate",1,0.093940139,"leukemicSpleen",120,FALSE
"glutamate",2,0.10618542,"leukemicSpleen",120,FALSE
"glutamate",3,0.015752669,"leukemicSpleen",120,FALSE
"aspartate",1,0.094313886,"leukemicSpleen",120,FALSE
"aspartate",2,0.072163691,"leukemicSpleen",120,FALSE
"aspartate",3,0.011273157,"leukemicSpleen",120,FALSE
"malate",1,0.091615714,"leukemicSpleen",120,FALSE
"malate",2,0.069187873,"leukemicSpleen",120,FALSE
"malate",3,0.010991872,"leukemicSpleen",120,FALSE
"succinate",1,0.012269732,"leukemicSpleen",15,FALSE
"succinate",2,0.044885767,"leukemicSpleen",15,FALSE
"succinate",3,0.001558321,"leukemicSpleen",15,FALSE
"glutamate",1,0.003023264,"leukemicSpleen",15,FALSE
"glutamate",2,0.041775518,"leukemicSpleen",15,FALSE
"glutamate",3,0.000570699,"leukemicSpleen",15,FALSE
"aspartate",1,0.001695617,"leukemicSpleen",15,FALSE
"aspartate",2,0.02064646,"leukemicSpleen",15,FALSE
"aspartate",3,0.002114317,"leukemicSpleen",15,FALSE
"malate",1,0.006375719,"leukemicSpleen",15,FALSE
"malate",2,0.02981298,"leukemicSpleen",15,FALSE
"malate",3,0.002830977,"leukemicSpleen",15,FALSE
"succinate",1,0.004666688,"leukemicSpleen",15,FALSE
"succinate",2,0.033461997,"leukemicSpleen",15,FALSE
"succinate",3,0.000620255,"leukemicSpleen",15,FALSE
"glutamate",1,0,"leukemicSpleen",15,FALSE
"glutamate",2,0.026212212,"leukemicSpleen",15,FALSE
"glutamate",3,0.000218939,"leukemicSpleen",15,FALSE
"aspartate",1,0,"leukemicSpleen",15,FALSE
"aspartate",2,0.008787226,"leukemicSpleen",15,FALSE
"aspartate",3,0.002942952,"leukemicSpleen",15,FALSE
"malate",1,0,"leukemicSpleen",15,FALSE
"malate",2,0.017253607,"leukemicSpleen",15,FALSE
"malate",3,0.003603797,"leukemicSpleen",15,FALSE
"aspartate",1,0.041588457,"leukemicSpleen",40,FALSE
"aspartate",2,0.053241316,"leukemicSpleen",40,FALSE
"aspartate",3,0.007164777,"leukemicSpleen",40,FALSE
"glutamate",1,0.041058125,"leukemicSpleen",40,FALSE
"glutamate",2,0.074882758,"leukemicSpleen",40,FALSE
"glutamate",3,0.006996171,"leukemicSpleen",40,FALSE
"malate",1,0.047825324,"leukemicSpleen",40,FALSE
"malate",2,0.058760515,"leukemicSpleen",40,FALSE
"malate",3,0.00818002,"leukemicSpleen",40,FALSE
"succinate",1,0.057030581,"leukemicSpleen",40,FALSE
"succinate",2,0.061104753,"leukemicSpleen",40,FALSE
"succinate",3,0.005971153,"leukemicSpleen",40,FALSE
"aspartate",1,0.002021917,"leukemicSpleen",10,FALSE
"aspartate",2,0.004918991,"leukemicSpleen",10,FALSE
"aspartate",3,0.001407512,"leukemicSpleen",10,FALSE
"glutamate",1,0.0032834,"leukemicSpleen",10,FALSE
"glutamate",2,0.010546747,"leukemicSpleen",10,FALSE
"glutamate",3,0.000358383,"leukemicSpleen",10,FALSE
"malate",1,0.002443161,"leukemicSpleen",10,FALSE
"malate",2,0.007351318,"leukemicSpleen",10,FALSE
"malate",3,0.001586672,"leukemicSpleen",10,FALSE
"succinate",1,0.001653535,"leukemicSpleen",10,FALSE
"succinate",2,0.00962977,"leukemicSpleen",10,FALSE
"succinate",3,0.00044978,"leukemicSpleen",10,FALSE
"aspartate",1,0.001232974,"leukemicSpleen",10,FALSE
"aspartate",2,0.005566076,"leukemicSpleen",10,FALSE
"aspartate",3,0.000845071,"leukemicSpleen",10,FALSE
"glutamate",1,0.002172716,"leukemicSpleen",10,FALSE
"glutamate",2,0.009005602,"leukemicSpleen",10,FALSE
"glutamate",3,0.000401556,"leukemicSpleen",10,FALSE
"malate",1,0.000533562,"leukemicSpleen",10,FALSE
"malate",2,0.005889515,"leukemicSpleen",10,FALSE
"malate",3,0.001794665,"leukemicSpleen",10,FALSE
"succinate",1,0.002468194,"leukemicSpleen",10,FALSE
"succinate",2,0.008620451,"leukemicSpleen",10,FALSE
"succinate",3,0.000625266,"leukemicSpleen",10,FALSE
"aspartate",1,0.045395123,"leukemicSpleen",40,FALSE
"aspartate",2,0.054086859,"leukemicSpleen",40,FALSE
"aspartate",3,0.007481224,"leukemicSpleen",40,FALSE
"glutamate",1,0.044463272,"leukemicSpleen",40,FALSE
"glutamate",2,0.086052669,"leukemicSpleen",40,FALSE
"glutamate",3,0.007569347,"leukemicSpleen",40,FALSE
"malate",1,0.053841031,"leukemicSpleen",40,FALSE
"malate",2,0.063963292,"leukemicSpleen",40,FALSE
"malate",3,0.008509303,"leukemicSpleen",40,FALSE
"succinate",1,0.059398623,"leukemicSpleen",40,FALSE
"succinate",2,0.072690209,"leukemicSpleen",40,FALSE
"succinate",3,0.008185295,"leukemicSpleen",40,FALSE
"aspartate",1,0.060882026,"leukemicSpleen",120,FALSE
"aspartate",2,0.052053225,"leukemicSpleen",120,FALSE
"aspartate",3,0.009034516,"leukemicSpleen",120,FALSE
"glutamate",1,0.06401509,"leukemicSpleen",120,FALSE
"glutamate",2,0.065963437,"leukemicSpleen",120,FALSE
"glutamate",3,0.009856653,"leukemicSpleen",120,FALSE
"malate",1,0.071625061,"leukemicSpleen",120,FALSE
"malate",2,0.055219091,"leukemicSpleen",120,FALSE
"malate",3,0.00947807,"leukemicSpleen",120,FALSE
"succinate",1,0.072452728,"leukemicSpleen",120,FALSE
"succinate",2,0.053713173,"leukemicSpleen",120,FALSE
"succinate",3,0.006542664,"leukemicSpleen",120,FALSE
"aspartate",1,0.072181652,"leukemicSpleen",120,FALSE
"aspartate",2,0.069402974,"leukemicSpleen",120,FALSE
"aspartate",3,0.018001788,"leukemicSpleen",120,FALSE
"glutamate",1,0.072046417,"leukemicSpleen",120,FALSE
"glutamate",2,0.107038622,"leukemicSpleen",120,FALSE
"glutamate",3,0.020549326,"leukemicSpleen",120,FALSE
"malate",1,0.087091817,"leukemicSpleen",120,FALSE
"malate",2,0.07972681,"leukemicSpleen",120,FALSE
"malate",3,0.022034564,"leukemicSpleen",120,FALSE
"succinate",1,0.092594321,"leukemicSpleen",120,FALSE
"succinate",2,0.091955294,"leukemicSpleen",120,FALSE
"succinate",3,0.01629526,"leukemicSpleen",120,FALSE
"glutamate",1,0.00260359,"GEMMPDAC",3,FALSE
"glutamate",2,0.000900946,"GEMMPDAC",3,FALSE
"glutamate",3,0.000219693,"GEMMPDAC",3,FALSE
"succinate",1,0.001488043,"GEMMPDAC",3,FALSE
"succinate",2,0.001672321,"GEMMPDAC",3,FALSE
"succinate",3,0.000817594,"GEMMPDAC",3,FALSE
"malate",1,0.002496178,"GEMMPDAC",3,FALSE
"malate",2,0.001221836,"GEMMPDAC",3,FALSE
"malate",3,0.002517852,"GEMMPDAC",3,FALSE
"aspartate",1,0,"GEMMPDAC",3,FALSE
"aspartate",2,0,"GEMMPDAC",3,FALSE
"aspartate",3,0.001842423,"GEMMPDAC",3,FALSE
"glutamate",1,0.002459263,"GEMMPDAC",3,FALSE
"glutamate",2,0.001960437,"GEMMPDAC",3,FALSE
"glutamate",3,0.000342091,"GEMMPDAC",3,FALSE
"succinate",1,0.001232435,"GEMMPDAC",3,FALSE
"succinate",2,0.002026785,"GEMMPDAC",3,FALSE
"succinate",3,0.000701559,"GEMMPDAC",3,FALSE
"malate",1,0.003250004,"GEMMPDAC",3,FALSE
"malate",2,0.001105482,"GEMMPDAC",3,FALSE
"malate",3,0.002832957,"GEMMPDAC",3,FALSE
"aspartate",1,0,"GEMMPDAC",3,FALSE
"aspartate",2,0,"GEMMPDAC",3,FALSE
"aspartate",3,0.001348915,"GEMMPDAC",3,FALSE
"glutamate",1,0.007268325,"GEMMPDAC",20,FALSE
"glutamate",2,0.011810045,"GEMMPDAC",20,FALSE
"glutamate",3,0.001863904,"GEMMPDAC",20,FALSE
"succinate",1,0.008361762,"GEMMPDAC",20,FALSE
"succinate",2,0.010601154,"GEMMPDAC",20,FALSE
"succinate",3,0.001456599,"GEMMPDAC",20,FALSE
"malate",1,0.00714139,"GEMMPDAC",20,FALSE
"malate",2,0.007513276,"GEMMPDAC",20,FALSE
"malate",3,0.005218469,"GEMMPDAC",20,FALSE
"aspartate",1,0.008929697,"GEMMPDAC",20,FALSE
"aspartate",2,0.006261179,"GEMMPDAC",20,FALSE
"aspartate",3,0.00384784,"GEMMPDAC",20,FALSE
"glutamate",1,0.031016717,"GEMMPDAC",90,FALSE
"glutamate",2,0.024583416,"GEMMPDAC",90,FALSE
"glutamate",3,0.005512359,"GEMMPDAC",90,FALSE
"succinate",1,0.033877606,"GEMMPDAC",90,FALSE
"succinate",2,0.020135103,"GEMMPDAC",90,FALSE
"succinate",3,0.001057399,"GEMMPDAC",90,FALSE
"malate",1,0.038112124,"GEMMPDAC",90,FALSE
"malate",2,0.017530051,"GEMMPDAC",90,FALSE
"malate",3,0.004471246,"GEMMPDAC",90,FALSE
"aspartate",1,0.036999448,"GEMMPDAC",90,FALSE
"aspartate",2,0.017074587,"GEMMPDAC",90,FALSE
"aspartate",3,0.004264934,"GEMMPDAC",90,FALSE
"glutamate",1,0.006675003,"GEMMPDAC",20,FALSE
"glutamate",2,0.011485932,"GEMMPDAC",20,FALSE
"glutamate",3,0.001919976,"GEMMPDAC",20,FALSE
"succinate",1,0.010273348,"GEMMPDAC",20,FALSE
"succinate",2,0.013642792,"GEMMPDAC",20,FALSE
"succinate",3,0.00198487,"GEMMPDAC",20,FALSE
"malate",1,0.007392564,"GEMMPDAC",20,FALSE
"malate",2,0.008812044,"GEMMPDAC",20,FALSE
"malate",3,0.005579106,"GEMMPDAC",20,FALSE
"aspartate",1,0.00408053,"GEMMPDAC",20,FALSE
"aspartate",2,0.006504299,"GEMMPDAC",20,FALSE
"aspartate",3,0.004679647,"GEMMPDAC",20,FALSE
"glutamate",1,0.043518375,"GEMMPDAC",90,FALSE
"glutamate",2,0.028972503,"GEMMPDAC",90,FALSE
"glutamate",3,0.005020907,"GEMMPDAC",90,FALSE
"succinate",1,0.042355664,"GEMMPDAC",90,FALSE
"succinate",2,0.024505493,"GEMMPDAC",90,FALSE
"succinate",3,0.001167517,"GEMMPDAC",90,FALSE
"malate",1,0.047828838,"GEMMPDAC",90,FALSE
"malate",2,0.019942934,"GEMMPDAC",90,FALSE
"malate",3,0.004612941,"GEMMPDAC",90,FALSE
"aspartate",1,0.041057106,"GEMMPDAC",90,FALSE
"aspartate",2,0.019030588,"GEMMPDAC",90,FALSE
"aspartate",3,0.004058538,"GEMMPDAC",90,FALSE
"glutamate",1,0.036309603,"GEMMNSCLC",30,FALSE
"glutamate",2,0.04487351,"GEMMNSCLC",30,FALSE
"glutamate",3,0.005916221,"GEMMNSCLC",30,FALSE
"succinate",1,0.044562964,"GEMMNSCLC",30,FALSE
"succinate",2,0.041226418,"GEMMNSCLC",30,FALSE
"succinate",3,0.008770852,"GEMMNSCLC",30,FALSE
"malate",1,0.043239463,"GEMMNSCLC",30,FALSE
"malate",2,0.028349071,"GEMMNSCLC",30,FALSE
"malate",3,0.015965411,"GEMMNSCLC",30,FALSE
"aspartate",1,0.039854596,"GEMMNSCLC",30,FALSE
"aspartate",2,0.029117603,"GEMMNSCLC",30,FALSE
"aspartate",3,0.018551963,"GEMMNSCLC",30,FALSE
"glutamate",1,0.07421738,"GEMMNSCLC",90,FALSE
"glutamate",2,0.081699448,"GEMMNSCLC",90,FALSE
"glutamate",3,0.020630445,"GEMMNSCLC",90,FALSE
"succinate",1,0.100465036,"GEMMNSCLC",90,FALSE
"succinate",2,0.094594149,"GEMMNSCLC",90,FALSE
"succinate",3,0.017227033,"GEMMNSCLC",90,FALSE
"malate",1,0.098856113,"GEMMNSCLC",90,FALSE
"malate",2,0.072946586,"GEMMNSCLC",90,FALSE
"malate",3,0.04537465,"GEMMNSCLC",90,FALSE
"aspartate",1,0.086095833,"GEMMNSCLC",90,FALSE
"aspartate",2,0.066751895,"GEMMNSCLC",90,FALSE
"aspartate",3,0.039442233,"GEMMNSCLC",90,FALSE
"glutamate",1,0.068599143,"GEMMNSCLC",90,FALSE
"glutamate",2,0.070780059,"GEMMNSCLC",90,FALSE
"glutamate",3,0.011247579,"GEMMNSCLC",90,FALSE
"succinate",1,0.076224437,"GEMMNSCLC",90,FALSE
"succinate",2,0.065295688,"GEMMNSCLC",90,FALSE
"succinate",3,0.008906096,"GEMMNSCLC",90,FALSE
"malate",1,0.07931656,"GEMMNSCLC",90,FALSE
"malate",2,0.048906964,"GEMMNSCLC",90,FALSE
"malate",3,0.02122623,"GEMMNSCLC",90,FALSE
"aspartate",1,0.071882677,"GEMMNSCLC",90,FALSE
"aspartate",2,0.050522435,"GEMMNSCLC",90,FALSE
"aspartate",3,0.022273461,"GEMMNSCLC",90,FALSE
"glutamate",1,0.005598184,"GEMMNSCLC",3,FALSE
"glutamate",2,0.008403416,"GEMMNSCLC",3,FALSE
"glutamate",3,0.000964989,"GEMMNSCLC",3,FALSE
"succinate",1,0.005394143,"GEMMNSCLC",3,FALSE
"succinate",2,0.010986463,"GEMMNSCLC",3,FALSE
"succinate",3,0.003448513,"GEMMNSCLC",3,FALSE
"malate",1,0.007458303,"GEMMNSCLC",3,FALSE
"malate",2,0.005794492,"GEMMNSCLC",3,FALSE
"malate",3,0.007509375,"GEMMNSCLC",3,FALSE
"aspartate",1,0.002931361,"GEMMNSCLC",3,FALSE
"aspartate",2,0.003642947,"GEMMNSCLC",3,FALSE
"aspartate",3,0.006984364,"GEMMNSCLC",3,FALSE
"glutamate",1,0.006426385,"GEMMNSCLC",3,FALSE
"glutamate",2,0.001436844,"GEMMNSCLC",3,FALSE
"glutamate",3,0.000245094,"GEMMNSCLC",3,FALSE
"succinate",1,0.000601883,"GEMMNSCLC",3,FALSE
"succinate",2,0.001613496,"GEMMNSCLC",3,FALSE
"succinate",3,0.000188119,"GEMMNSCLC",3,FALSE
"malate",1,0.004971716,"GEMMNSCLC",3,FALSE
"malate",2,0.001779281,"GEMMNSCLC",3,FALSE
"malate",3,0.000804572,"GEMMNSCLC",3,FALSE
"aspartate",1,0.000684008,"GEMMNSCLC",3,FALSE
"aspartate",2,0.000641343,"GEMMNSCLC",3,FALSE
"aspartate",3,0.000984325,"GEMMNSCLC",3,FALSE
"glutamate",1,0.056943827,"GEMMNSCLC",60,FALSE
"glutamate",2,0.065043659,"GEMMNSCLC",60,FALSE
"glutamate",3,0.013481808,"GEMMNSCLC",60,FALSE
"succinate",1,0.069004487,"GEMMNSCLC",60,FALSE
"succinate",2,0.067132594,"GEMMNSCLC",60,FALSE
"succinate",3,0.00781689,"GEMMNSCLC",60,FALSE
"aspartate",1,0.064392031,"GEMMNSCLC",60,FALSE
"aspartate",2,0.048995308,"GEMMNSCLC",60,FALSE
"aspartate",3,0.03269181,"GEMMNSCLC",60,FALSE
"malate",1,0.069462163,"GEMMNSCLC",60,FALSE
"malate",2,0.050743052,"GEMMNSCLC",60,FALSE
"malate",3,0.030788205,"GEMMNSCLC",60,FALSE
"glutamate",1,0.053938159,"GEMMNSCLC",60,FALSE
"glutamate",2,0.062749168,"GEMMNSCLC",60,FALSE
"glutamate",3,0.010794649,"GEMMNSCLC",60,FALSE
"succinate",1,0.065658467,"GEMMNSCLC",60,FALSE
"succinate",2,0.064272689,"GEMMNSCLC",60,FALSE
"succinate",3,0.007871288,"GEMMNSCLC",60,FALSE
"aspartate",1,0.060215493,"GEMMNSCLC",60,FALSE
"aspartate",2,0.041683269,"GEMMNSCLC",60,FALSE
"aspartate",3,0.028108731,"GEMMNSCLC",60,FALSE
"malate",1,0.066144735,"GEMMNSCLC",60,FALSE
"malate",2,0.041219678,"GEMMNSCLC",60,FALSE
"malate",3,0.027403311,"GEMMNSCLC",60,FALSE
"glutamate",1,0.025580201,"GEMMNSCLC",30,FALSE
"glutamate",2,0.032045035,"GEMMNSCLC",30,FALSE
"glutamate",3,0.009388442,"GEMMNSCLC",30,FALSE
"succinate",1,0.036365005,"GEMMNSCLC",30,FALSE
"succinate",2,0.042077991,"GEMMNSCLC",30,FALSE
"succinate",3,0.008221569,"GEMMNSCLC",30,FALSE
"malate",1,0.03917264,"GEMMNSCLC",30,FALSE
"malate",2,0.033594965,"GEMMNSCLC",30,FALSE
"malate",3,0.026973642,"GEMMNSCLC",30,FALSE
"aspartate",1,0.029059135,"GEMMNSCLC",30,FALSE
"aspartate",2,0.027791311,"GEMMNSCLC",30,FALSE
"aspartate",3,0.025733,"GEMMNSCLC",30,FALSE
"glutamate",1,0.002339216,"GEMMNSCLC",3,FALSE
"glutamate",2,0.004016772,"GEMMNSCLC",3,FALSE
"glutamate",3,0.001405609,"GEMMNSCLC",3,FALSE
"succinate",1,0.002615307,"GEMMNSCLC",3,FALSE
"succinate",2,0.008324945,"GEMMNSCLC",3,FALSE
"succinate",3,0.003792124,"GEMMNSCLC",3,FALSE
"malate",1,0.002355348,"GEMMNSCLC",3,FALSE
"malate",2,0.004721513,"GEMMNSCLC",3,FALSE
"malate",3,0.014520764,"GEMMNSCLC",3,FALSE
"aspartate",1,0,"GEMMNSCLC",3,FALSE
"aspartate",2,0.001313623,"GEMMNSCLC",3,FALSE
"aspartate",3,0.009865166,"GEMMNSCLC",3,FALSE
"glutamate",1,0.04722891,"flankNSCLC",90,FALSE
"glutamate",2,0.041501461,"flankNSCLC",90,FALSE
"glutamate",3,0.006197928,"flankNSCLC",90,FALSE
"succinate",1,0.050900857,"flankNSCLC",90,FALSE
"succinate",2,0.03419044,"flankNSCLC",90,FALSE
"succinate",3,0.00721432,"flankNSCLC",90,FALSE
"malate",1,0.052486252,"flankNSCLC",90,FALSE
"malate",2,0.02796753,"flankNSCLC",90,FALSE
"malate",3,0.010269498,"flankNSCLC",90,FALSE
"aspartate",1,0.033949837,"flankNSCLC",90,FALSE
"aspartate",2,0.019037667,"flankNSCLC",90,FALSE
"aspartate",3,0.006447378,"flankNSCLC",90,FALSE
"glutamate",1,0.001288151,"flankNSCLC",3,FALSE
"glutamate",2,0.001286108,"flankNSCLC",3,FALSE
"glutamate",3,0.00020607,"flankNSCLC",3,FALSE
"succinate",1,0.002188341,"flankNSCLC",3,FALSE
"succinate",2,0.001389144,"flankNSCLC",3,FALSE
"succinate",3,0.000800033,"flankNSCLC",3,FALSE
"malate",1,0.001066037,"flankNSCLC",3,FALSE
"malate",2,0.000941215,"flankNSCLC",3,FALSE
"malate",3,0.002337979,"flankNSCLC",3,FALSE
"aspartate",1,0,"flankNSCLC",3,FALSE
"aspartate",2,0,"flankNSCLC",3,FALSE
"aspartate",3,0.001662863,"flankNSCLC",3,FALSE
"glutamate",1,0.006660797,"flankNSCLC",20,FALSE
"glutamate",2,0.009665326,"flankNSCLC",20,FALSE
"glutamate",3,0.001753814,"flankNSCLC",20,FALSE
"succinate",1,0.006858701,"flankNSCLC",20,FALSE
"succinate",2,0.010043858,"flankNSCLC",20,FALSE
"succinate",3,0.001985892,"flankNSCLC",20,FALSE
"malate",1,0.010313043,"flankNSCLC",20,FALSE
"malate",2,0.008308902,"flankNSCLC",20,FALSE
"malate",3,0.005646778,"flankNSCLC",20,FALSE
"aspartate",1,0.003612819,"flankNSCLC",20,FALSE
"aspartate",2,0.004403191,"flankNSCLC",20,FALSE
"aspartate",3,0.002142688,"flankNSCLC",20,FALSE
"glutamate",1,0,"flankNSCLC",3,FALSE
"glutamate",2,0.000550734,"flankNSCLC",3,FALSE
"glutamate",3,9.6254e-05,"flankNSCLC",3,FALSE
"succinate",1,0,"flankNSCLC",3,FALSE
"succinate",2,0.000827984,"flankNSCLC",3,FALSE
"succinate",3,0.000313834,"flankNSCLC",3,FALSE
"malate",1,0,"flankNSCLC",3,FALSE
"malate",2,0.000660095,"flankNSCLC",3,FALSE
"malate",3,0.001929958,"flankNSCLC",3,FALSE
"aspartate",1,0,"flankNSCLC",3,FALSE
"aspartate",2,0,"flankNSCLC",3,FALSE
"aspartate",3,0.001339565,"flankNSCLC",3,FALSE
"glutamate",1,0.038327479,"flankNSCLC",90,FALSE
"glutamate",2,0.034491219,"flankNSCLC",90,FALSE
"glutamate",3,0.005576785,"flankNSCLC",90,FALSE
"succinate",1,0.04287428,"flankNSCLC",90,FALSE
"succinate",2,0.027438013,"flankNSCLC",90,FALSE
"succinate",3,0.005120256,"flankNSCLC",90,FALSE
"malate",1,0.046426304,"flankNSCLC",90,FALSE
"malate",2,0.026451691,"flankNSCLC",90,FALSE
"malate",3,0.01007853,"flankNSCLC",90,FALSE
"aspartate",1,0.029835729,"flankNSCLC",90,FALSE
"aspartate",2,0.020217544,"flankNSCLC",90,FALSE
"aspartate",3,0.006401997,"flankNSCLC",90,FALSE
"glutamate",1,0.019889699,"flankNSCLC",60,FALSE
"glutamate",2,0.022687463,"flankNSCLC",60,FALSE
"glutamate",3,0.003484743,"flankNSCLC",60,FALSE
"succinate",1,0.022918048,"flankNSCLC",60,FALSE
"succinate",2,0.018803609,"flankNSCLC",60,FALSE
"succinate",3,0.002499263,"flankNSCLC",60,FALSE
"malate",1,0.029598602,"flankNSCLC",60,FALSE
"malate",2,0.017424686,"flankNSCLC",60,FALSE
"malate",3,0.007021267,"flankNSCLC",60,FALSE
"aspartate",1,0.017598332,"flankNSCLC",60,FALSE
"aspartate",2,0.013620759,"flankNSCLC",60,FALSE
"aspartate",3,5.22364e-05,"flankNSCLC",60,FALSE
"glutamate",1,0.032024764,"flankNSCLC",60,FALSE
"glutamate",2,0.032946817,"flankNSCLC",60,FALSE
"glutamate",3,0.005161403,"flankNSCLC",60,FALSE
"succinate",1,0.034863102,"flankNSCLC",60,FALSE
"succinate",2,0.026425255,"flankNSCLC",60,FALSE
"succinate",3,0.00530907,"flankNSCLC",60,FALSE
"malate",1,0.040272958,"flankNSCLC",60,FALSE
"malate",2,0.025852266,"flankNSCLC",60,FALSE
"malate",3,0.011257628,"flankNSCLC",60,FALSE
"aspartate",1,0.023520431,"flankNSCLC",60,FALSE
"aspartate",2,0.019047286,"flankNSCLC",60,FALSE
"aspartate",3,0.005798322,"flankNSCLC",60,FALSE
"glutamate",1,0.006915627,"flankNSCLC",20,FALSE
"glutamate",2,0.011637346,"flankNSCLC",20,FALSE
"glutamate",3,0.001545187,"flankNSCLC",20,FALSE
"succinate",1,0.010738966,"flankNSCLC",20,FALSE
"succinate",2,0.010095434,"flankNSCLC",20,FALSE
"succinate",3,0.002437711,"flankNSCLC",20,FALSE
"malate",1,0.015924164,"flankNSCLC",20,FALSE
"malate",2,0.009851506,"flankNSCLC",20,FALSE
"malate",3,0.006686966,"flankNSCLC",20,FALSE
"aspartate",1,0,"flankNSCLC",20,FALSE
"aspartate",2,0.006275815,"flankNSCLC",20,FALSE
"aspartate",3,0.004206507,"flankNSCLC",20,FALSE
"glutamate",1,0.064024441,"flankNSCLC",150,FALSE
"glutamate",2,0.051651691,"flankNSCLC",150,FALSE
"glutamate",3,0.008812413,"flankNSCLC",150,FALSE
"succinate",1,0.065189638,"flankNSCLC",150,FALSE
"succinate",2,0.043991659,"flankNSCLC",150,FALSE
"succinate",3,0.006362021,"flankNSCLC",150,FALSE
"malate",1,0.068142798,"flankNSCLC",150,FALSE
"malate",2,0.039213758,"flankNSCLC",150,FALSE
"malate",3,0.011864002,"flankNSCLC",150,FALSE
